,min_variance,utility_ra2,utility_ra10,utility_ra50,max_sharpe,risk_parity,equal_weight,buy_and_hold_equal,nifty50
2025-05-30,1.0536490576337298,1.0000260555093323,1.0316108458543787,1.0470958627866895,1.0494662100437613,1.0060271399378422,0.9828785280225483,0.979115806633367,0.9895964892182557
2025-06-02,1.0569938832015164,0.9916486533769892,1.0287843497500249,1.0495963634730243,1.046417420750359,1.005546094779943,0.9808521238369349,0.9772009043846037,0.9882330993025619
2025-06-03,1.053851637349221,0.991585093594457,1.0283195885153606,1.0487246861570694,1.0457761025728574,1.0038028306511917,0.9789108139433201,0.9754413913588575,0.9812721500102182
2025-06-04,1.0564549717157348,0.9932021693866909,1.0296984671413059,1.0512489904694282,1.047169607725587,1.0055003177620454,0.9801852833306578,0.9768063924632686,0.9843787642278784
2025-06-05,1.0626332198128305,1.0034922696035513,1.038368083757098,1.0592365108537631,1.0566336999733899,1.0114211246515783,0.9860813522289485,0.9830323679846322,0.9896045325862216
2025-06-06,1.068211706948173,1.0070164449667829,1.0399464943132564,1.0628939749551019,1.0586539562397057,1.0172565377288605,0.9933354992243438,0.98975658489987,0.9996861524674281
2025-06-09,1.0694668197911075,1.0094894909132308,1.0403545012538202,1.0627582772962472,1.0589160921171834,1.0220406673834477,1.0009267633544905,0.9967761306111722,1.0036903440773206
2025-06-10,1.0737765737814768,1.0126811064747439,1.0391996142408395,1.064515285924846,1.0585650112443346,1.0244064959783992,1.0035190177211775,0.9989214865814889,1.003732357009026
2025-06-11,1.07250031108224,1.0137646358719443,1.040204658813552,1.0648438158857805,1.0597565939191615,1.0258113956561223,1.0054929572811262,1.0008483463247986,1.0052177249903773
2025-06-12,1.068304092126284,1.0103788754465113,1.0375012510857897,1.06168563721704,1.0569129008142324,1.0186642261454462,0.9968075596063121,0.9924522908864118,0.9950940921774655
2025-06-13,1.0703913515343397,1.008658959592067,1.0372888418512833,1.0624577743750847,1.056352293936815,1.0166095582277408,0.9923593136077692,0.9877586155465689,0.988313064436514
2025-06-16,1.0738831243547868,1.0186213489257159,1.0431714937348473,1.0654980521437998,1.063095628503666,1.022727162322858,0.9999973626015625,0.9953752956266969,0.9974251070685508
2025-06-17,1.067303420960302,1.016833796288298,1.0369411220817153,1.058183024133575,1.0573900888867558,1.0164098311758232,0.9936778934524333,0.989301614855855,0.9937027457012688
2025-06-18,1.06340778727307,1.0148363207544442,1.0367878712649994,1.0562007218352156,1.0569753834574749,1.0146960794402693,0.9916996910615415,0.9876391077904018,0.9920494821749986
2025-06-19,1.0620095969675951,1.0073995172290924,1.0330720428514608,1.0553684559651735,1.0525377180248787,1.011941946588536,0.9879992424020356,0.9840446204868722,0.991297778679468
2025-06-20,1.0659309402604535,1.0219059281211462,1.042749802113269,1.0604877152758048,1.0631506783683573,1.0186348834517642,0.996482435276972,0.9929800290783779,1.0040582305480712
2025-06-23,1.0622450942519388,1.020241574903378,1.0411554387534352,1.0576392576873312,1.0613292645834655,1.014296973525298,0.9912891602320116,0.988139167530801,0.9984406798879333
